INFO:src.alns:1,0.0,15,0,2.1343747458109497,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,None,None,-496.94631255136665, 8533.175055752961, 3, 1
INFO:src.alns:2,1.0,5,0,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,3,1,0.0, 8533.175055752961, 4, 0
INFO:src.alns:3,1.0,5,1,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,4,0,0.0, 8533.175055752961, 1, 1
INFO:src.alns:4,1.0,5,2,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,1,1,0.0, 8533.175055752961, 4, 0
INFO:src.alns:5,1.0,5,3,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,4,0,0.0, 8533.175055752961, 2, 1
INFO:src.alns:6,1.0,5,4,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,2,1,0.0, 8533.175055752961, 3, 0
INFO:src.alns:7,1.0,5,5,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,3,0,0.0, 8533.175055752961, 4, 2
INFO:src.alns:8,1.0,5,6,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,4,2,149.14129507399412, 8682.316350826955, 1, 1
INFO:src.alns:9,1.0,5,7,1.8408935028645435,0.9125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,1,1,0.0, 8682.316350826955, 2, 1
INFO:src.alns:10,1.0,5,8,1.8408935028645435,0.9125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,2,1,0.0, 8682.316350826955, 4, 1
INFO:src.alns:11,1.0,5,9,1.8408935028645435,0.9125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,4,1,0.0, 8682.316350826955, 4, 1
INFO:src.alns:12,1.0,5,10,1.8408935028645435,0.9125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,4,1,-75.51803121060402, 8606.798319616351, 3, 0
INFO:src.alns:13,1.0,5,0,2.0548046676563256,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00869791287936787,0,1,1,3,0,-73.6232638633901, 8533.175055752961, 3, 1
INFO:src.alns:14,1.0,5,1,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00869791287936787,0,1,1,3,1,0.0, 8533.175055752961, 1, 1
INFO:src.alns:15,1.0,5,2,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00869791287936787,0,1,1,1,1,0.0, 8533.175055752961, 2, 1
INFO:src.alns:16,1.0,5,3,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00869791287936787,0,1,1,2,1,0.0, 8533.175055752961, 3, 2
INFO:src.alns:17,1.0,5,4,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00869791287936787,0,1,1,3,2,0.0, 8533.175055752961, 2, 1
INFO:src.alns:18,1.0,5,5,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00869791287936787,0,1,1,2,1,0.0, 8533.175055752961, 2, 2
INFO:src.alns:19,1.0,5,6,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00869791287936787,0,1,1,2,2,0.0, 8533.175055752961, 2, 1
INFO:src.alns:20,1.0,5,7,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00869791287936787,0,1,1,2,1,-30.591345243843534, 8502.583710509118, 4, 0
INFO:src.alns:21,1.0,5,0,2.0138409955990952,0.8958333333333334,1.0,0.6666666666666666,0.5,1.4,0.9166666666666667,1.4,0.75,0.5,-0.003584989765704997,0,1,1,4,0,0.0, 8502.583710509118, 0, 1
INFO:src.alns:22,1.0,5,1,2.0138409955990952,0.8958333333333334,1.0,0.6666666666666666,0.5,1.4,0.9166666666666667,1.4,0.75,0.5,-0.003584989765704997,0,1,1,0,1,0.0, 8502.583710509118, 3, 2
INFO:src.alns:23,1.0,5,2,2.0138409955990952,0.8958333333333334,1.0,0.6666666666666666,0.5,1.4,0.9166666666666667,1.4,0.75,0.5,-0.003584989765704997,0,1,1,3,2,0.0, 8502.583710509118, 2, 0
INFO:src.alns:24,1.0,5,3,2.0138409955990952,0.8958333333333334,1.0,0.6666666666666666,0.5,1.4,0.9166666666666667,1.4,0.75,0.5,-0.003584989765704997,0,1,1,2,0,7.804288999579512, 8510.387999508697, 4, 2
INFO:src.alns:25,1.0,5,4,1.8408935028645435,0.8958333333333334,1.0,0.6666666666666666,0.5,1.4,0.9166666666666667,1.4,0.75,0.5,-0.003584989765704997,0,1,1,4,2,79.78949285918316, 8590.17749236788, 1, 0
INFO:src.alns:26,1.0,5,5,1.5456030825826172,0.9125,1.0,0.6666666666666666,0.5,1.4,0.9166666666666667,1.4,0.75,0.5,-0.003584989765704997,0,1,1,1,0,0.0, 8590.17749236788, 2, 1
INFO:src.alns:27,1.0,5,6,1.5456030825826172,0.9125,1.0,0.6666666666666666,0.5,1.4,0.9166666666666667,1.4,0.75,0.5,-0.003584989765704997,0,1,1,2,1,-409.43690128563685, 8180.740591082244, 3, 1
INFO:src.alns:28,1.0,5,0,1.6499158227686108,0.9625,1.0,0.6666666666666666,0.5,1.4,0.9166666666666667,1.4,0.75,0.5,-0.04766338083810369,0,1,1,3,1,0.0, 8180.740591082244, 2, 1
