INFO:__main__:C101.txt, 7867.1561545180775, 257.9539728164673
INFO:__main__:C201.txt, 5766.013341135043, 313.58148193359375
INFO:__main__:R101.txt, 4607.3069097657535, 315.4338343143463
INFO:__main__:R201.txt, 3531.9515894448496, 365.2210409641266
INFO:__main__:RC101.txt, 5595.350690353114, 302.2622847557068
INFO:__main__:RC201.txt, 4874.733933440093, 707.6876304149628
INFO:__main__:C102.txt, 7967.240964440486, 423.78772830963135
INFO:__main__:C202.txt, 5718.149384082932, 941.7522940635681
INFO:__main__:R102.txt, 4446.0512754781785, 520.2486362457275
INFO:__main__:R202.txt, 3406.6089866652146, 740.3403122425079
INFO:__main__:RC102.txt, 5437.045510540162, 388.3503315448761
INFO:__main__:RC202.txt, 4489.306616604046, 1384.4017210006714
INFO:__main__:C103.txt, 8075.882531135404, 596.8379900455475
INFO:__main__:C203.txt, 5687.1865954682735, 1802.9143552780151
INFO:__main__:R103.txt, 4545.764448783091, 566.5748641490936
INFO:__main__:R203.txt, 3242.833260848962, 1121.0067880153656
INFO:__main__:RC103.txt, 5409.536425315459, 376.18715143203735
INFO:__main__:RC203.txt, 4399.50315019044, 1463.3457055091858
INFO:__main__:C104.txt, 8355.723931395598, 589.3929350376129
INFO:__main__:C204.txt, 5690.343822511541, 1577.489665031433
INFO:__main__:R104.txt, 4529.349910275685, 506.91154503822327
INFO:__main__:R204.txt, 3104.384236691589, 1853.291079044342
INFO:__main__:RC104.txt, 5038.268587871082, 422.5175669193268
INFO:__main__:RC204.txt, 4192.221940902576, 2264.1892595291138
INFO:__main__:C101.txt, 7768.463776681167, 158.5952479839325
INFO:__main__:C201.txt, 5695.340767726337, 207.9518687725067
INFO:__main__:R101.txt, 4616.632327567603, 193.74373698234558
INFO:__main__:R201.txt, 3570.036177113357, 263.7989134788513
INFO:__main__:RC101.txt, 5554.696630662592, 173.44555830955505
INFO:__main__:RC201.txt, 4732.201283678655, 439.86860275268555
INFO:__main__:C102.txt, 7919.224711599303, 249.69465470314026
INFO:__main__:C202.txt, 5736.1292014162445, 715.8108325004578
INFO:__main__:R102.txt, 4573.166070750228, 365.53780341148376
INFO:__main__:R202.txt, 3409.2761972942335, 527.2953593730927
INFO:__main__:RC102.txt, 5464.396094208264, 256.4666759967804
INFO:__main__:RC202.txt, 4636.765315688568, 923.4369673728943
INFO:__main__:C103.txt, 8096.581498467884, 394.10820984840393
INFO:__main__:C203.txt, 5688.82286068234, 924.6550529003143
INFO:__main__:R103.txt, 4510.6778191762605, 411.910906791687
INFO:__main__:R203.txt, 3209.558510954177, 998.2182233333588
INFO:__main__:RC103.txt, 5303.014624874209, 349.36308240890503
INFO:__main__:RC203.txt, 4354.903806678647, 1377.0786221027374
INFO:__main__:C104.txt, 8417.935488858027, 554.21741771698
INFO:__main__:C204.txt, 5677.65628633467, 1600.5441703796387
INFO:__main__:R104.txt, 4519.35674515682, 586.9974336624146
INFO:__main__:R204.txt, 3098.971770873837, 1652.9084689617157
INFO:__main__:RC104.txt, 5182.34608757905, 473.3289210796356
INFO:__main__:RC204.txt, 4330.031003628197, 2231.3629734516144
INFO:__main__:C101.txt, 7905.641756794275, 186.90989112854004
INFO:__main__:C201.txt, 5725.806756880355, 205.730051279068
INFO:__main__:R101.txt, 4594.972653633663, 183.3309841156006
INFO:__main__:R201.txt, 3528.8935184423854, 196.34937119483948
INFO:__main__:RC101.txt, 5495.451906213539, 181.36600279808044
INFO:__main__:RC201.txt, 4805.116445993599, 458.3018808364868
INFO:__main__:C102.txt, 7983.973914014464, 287.6696276664734
INFO:__main__:C202.txt, 5689.702362231542, 628.1630601882935
INFO:__main__:R102.txt, 4503.636878672415, 333.35447454452515
INFO:__main__:R202.txt, 3366.691668118881, 498.1505744457245
INFO:__main__:RC102.txt, 5376.603969184735, 244.3428544998169
INFO:__main__:RC202.txt, 4660.219054739902, 1194.6582806110382
INFO:__main__:C103.txt, 8139.191372080724, 498.25360560417175
INFO:__main__:C203.txt, 5688.9529028867, 1767.2801280021667
INFO:__main__:R103.txt, 4438.289432413473, 734.8221158981323
INFO:__main__:R203.txt, 3223.6848967350816, 1540.890636920929
INFO:__main__:RC103.txt, 5181.506296340046, 831.6758933067322
INFO:__main__:RC203.txt, 4518.591230872533, 1626.3302850723267
INFO:__main__:C104.txt, 8350.46662697944, 513.9801003932953
INFO:__main__:C204.txt, 5690.598529862109, 1680.8643624782562
INFO:__main__:R104.txt, 4311.940950521323, 524.5774540901184
INFO:__main__:R204.txt, 3097.024043437619, 1819.3428463935852
INFO:__main__:RC104.txt, 5340.4286537656935, 492.62343168258667
INFO:__main__:RC204.txt, 4257.193187727495, 2300.7083220481873
INFO:__main__:C101.txt, 7872.9464219886595, 173.28442859649658
INFO:__main__:C201.txt, 5704.989917746385, 201.63678193092346
INFO:__main__:R101.txt, 4620.048647923864, 180.43610286712646
INFO:__main__:R201.txt, 3562.848477833486, 257.955774307251
INFO:__main__:RC101.txt, 5598.411636856426, 191.00817012786865
INFO:__main__:RC201.txt, 4782.895645209646, 470.2891924381256
INFO:__main__:C102.txt, 7961.85985013862, 284.75590443611145
INFO:__main__:C202.txt, 5687.215318044055, 637.1108283996582
INFO:__main__:R102.txt, 4458.543467131174, 315.0598244667053
INFO:__main__:R202.txt, 3400.467416081967, 612.4259977340698
INFO:__main__:RC102.txt, 5449.6685168031445, 285.7709867954254
INFO:__main__:RC202.txt, 4677.392281234871, 877.1942896842957
INFO:__main__:C103.txt, 7993.205818198234, 371.2645516395569
