INFO:src.alns:1,0.0,15,0,2.1343747458109497,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,None,None,-496.94631255136665, 8533.175055752961, 3, 1
INFO:src.alns:2,1.0,5,0,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,3,1,0.0, 8533.175055752961, 3, 2
INFO:src.alns:3,1.0,5,1,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,3,2,0.0, 8533.175055752961, 3, 2
INFO:src.alns:4,1.0,5,2,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,3,2,0.0, 8533.175055752961, 3, 2
INFO:src.alns:5,1.0,5,3,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,3,2,0.0, 8533.175055752961, 3, 2
INFO:src.alns:6,1.0,5,4,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,3,2,0.0, 8533.175055752961, 3, 2
INFO:src.alns:7,1.0,5,5,2.285218200133681,0.8916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,3,2,127.60820481313203, 8660.783260566093, 4, 1
INFO:src.alns:8,1.0,5,6,1.9293061504650375,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.055032074573841856,0,1,1,4,1,-468.60784830275225, 8192.175412263341, 3, 0
INFO:src.alns:9,1.0,5,0,2.0548046676563256,0.9625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.05410686703550213,0,1,1,3,0,-11.330575434978527, 8180.8448368283625, 3, 2
INFO:src.alns:10,1.0,5,0,2.2484562605386738,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0013830972684028633,0,1,1,3,2,0.0, 8180.8448368283625, 3, 2
INFO:src.alns:11,1.0,5,1,2.2484562605386738,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0013830972684028633,0,1,1,3,2,0.0, 8180.8448368283625, 3, 2
INFO:src.alns:12,1.0,5,2,2.2484562605386738,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0013830972684028633,0,1,1,3,2,0.0, 8180.8448368283625, 3, 2
INFO:src.alns:13,1.0,5,3,2.2484562605386738,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0013830972684028633,0,1,1,3,2,0.0, 8180.8448368283625, 3, 2
INFO:src.alns:14,1.0,5,4,2.2484562605386738,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0013830972684028633,0,1,1,3,2,0.0, 8180.8448368283625, 3, 2
INFO:src.alns:15,1.0,5,5,2.2484562605386738,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0013830972684028633,0,1,1,3,2,-0.9290861249137379, 8179.915750703449, 0, 2
INFO:src.alns:16,1.0,5,0,2.2484562605386738,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00011356848142763895,0,1,1,0,2,0.0, 8179.915750703449, 3, 2
INFO:src.alns:17,1.0,5,1,2.2484562605386738,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00011356848142763895,0,1,1,3,2,0.0, 8179.915750703449, 3, 2
INFO:src.alns:18,1.0,5,2,2.2484562605386738,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00011356848142763895,0,1,1,3,2,0.0, 8179.915750703449, 3, 2
INFO:src.alns:19,1.0,5,3,2.2484562605386738,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00011356848142763895,0,1,1,3,2,0.0, 8179.915750703449, 3, 2
INFO:src.alns:20,1.0,5,4,2.2484562605386738,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.00011356848142763895,0,1,1,3,2,0.0, 8179.915750703449, 3, 2
INFO:src.alns:21,1.0,5,5,2.2484562605386738,0.9583333333333334,3.0,1.0,1.0,0.9166666666666667,1.0,3.0,2.0,0.7941176470588236,-0.00011356848142763895,0,1,1,3,2,0.0, 8179.915750703449, 2, 1
INFO:src.alns:22,1.0,5,6,2.2484562605386738,0.9583333333333334,3.0,1.0,1.0,0.9166666666666667,1.0,3.0,2.0,0.7941176470588236,-0.00011356848142763895,0,1,1,2,1,0.0, 8179.915750703449, 2, 1
INFO:src.alns:23,1.0,5,7,2.2484562605386738,0.9583333333333334,3.0,1.0,1.0,0.9166666666666667,1.0,3.0,2.0,0.7941176470588236,-0.00011356848142763895,0,1,1,2,1,0.0, 8179.915750703449, 4, 0
INFO:src.alns:24,1.0,5,8,2.2484562605386738,0.9583333333333334,3.0,1.0,1.0,0.9166666666666667,1.0,3.0,2.0,0.7941176470588236,-0.00011356848142763895,0,1,1,4,0,0.0, 8179.915750703449, 2, 2
INFO:src.alns:25,1.0,5,9,2.2484562605386738,0.9583333333333334,3.0,1.0,1.0,0.9166666666666667,1.0,3.0,2.0,0.7941176470588236,-0.00011356848142763895,0,1,1,2,2,0.0, 8179.915750703449, 1, 2
INFO:src.alns:26,1.0,5,10,2.2484562605386738,0.9583333333333334,3.0,1.0,1.0,0.9166666666666667,1.0,3.0,2.0,0.7941176470588236,-0.00011356848142763895,0,1,1,1,2,0.0, 8179.915750703449, 0, 2
INFO:src.alns:27,1.0,5,11,2.2484562605386738,0.9583333333333334,3.0,1.0,1.0,0.9166666666666667,1.0,3.0,2.0,0.7941176470588236,-0.00011356848142763895,0,1,1,0,2,0.0, 8179.915750703449, 2, 1
INFO:src.alns:28,1.0,5,12,2.2484562605386738,0.9583333333333334,3.0,1.0,1.0,0.9166666666666667,1.0,3.0,2.0,0.7941176470588236,-0.00011356848142763895,0,1,1,2,1,0.0, 8179.915750703449, 2, 0
INFO:src.alns:29,1.0,5,13,2.2484562605386738,0.9583333333333334,3.0,1.0,1.0,0.9166666666666667,1.0,3.0,2.0,0.7941176470588236,-0.00011356848142763895,0,1,1,2,0,0.0, 8179.915750703449, 0, 2
INFO:src.alns:30,1.0,5,14,2.2484562605386738,0.9583333333333334,3.0,1.0,1.0,0.9166666666666667,1.0,3.0,2.0,0.7941176470588236,-0.00011356848142763895,0,1,1,0,2,1400.1804723097248, 9580.096223013174, 4, 2
